city_id,city_name,country,lat,lng,
3389860,Salgueiro,BR,-8.07417,-39.119171,
3450671,Salinas,BR,-16.17028,-42.290279,
3389822,Salinopolis,BR,-0.61361,-47.35611,
3450594,Salto,BR,-23.20083,-47.286942,
3450563,Salto de Pirapora,BR,-23.64889,-47.57333,
3450554,Salvador,BR,-12.97111,-38.51083,
3450404,Santa Barbara dOeste,BR,-22.753611,-47.413609,
3450376,Santa Cecilia,BR,-26.960831,-50.426941,
3389673,Santa Cruz,BR,-6.22944,-36.022781,
3450288,Santa Cruz Cabralia,BR,-16.278061,-39.024719,
3450283,Santa Cruz das Palmeiras,BR,-21.826941,-47.248611,
3389652,Santa Cruz do Capibaribe,BR,-7.9575,-36.20472,
3450272,Santa Cruz do Rio Pardo,BR,-22.89889,-49.6325,
3450269,Santa Cruz do Sul,BR,-29.717501,-52.425831,
3450232,Santa Fe do Sul,BR,-20.211109,-50.925831,
3450225,Santa Gertrudes,BR,-22.456671,-47.530281,
3389622,Santa Helena,BR,-2.23111,-45.299999,
3450206,Santa Helena de Goias,BR,-17.81361,-50.596939,
3389609,Santa Ines,BR,-3.66667,-45.380001,
3450188,Santa Isabel,BR,-23.315559,-46.22139,
3389557,Santa Luzia,BR,-7.63333,-47.200001,
3450144,Santa Luzia,BR,-19.76972,-43.851391,
3450083,Santa Maria,BR,-29.68417,-53.806938,
3450063,Santa Maria da Vitoria,BR,-13.39472,-44.18861,
3389361,Santa Quiteria,BR,-4.33194,-40.15667,
3389358,Santa Quiteria do Maranhao,BR,-3.51556,-42.546669,
3389321,Santa Rita,BR,-7.11389,-34.978062,
3449851,Santa Rita do Passa Quatro,BR,-21.710279,-47.478062,
3449847,Santa Rita do Sapucai,BR,-22.25222,-45.703331,
3449822,Santa Rosa,BR,-27.870831,-54.481392,
3449793,Santa Rosa de Viterbo,BR,-21.47278,-47.36306,
3449747,Santa Vitoria do Palmar,BR,-33.51889,-53.368061,
3450157,Santaluz,BR,-11.25583,-39.374722,
3391360,Santana,BR,-0.05833,-51.181671,
3449948,Santana de Parnaiba,BR,-23.44417,-46.917782,
3389384,Santana do Ipanema,BR,-9.37833,-37.245281,
3449936,Santana do Livramento,BR,-30.890829,-55.53278,
3449933,Santana do Paraiso,BR,-19.363609,-42.568611,
3389353,Santarem,BR,-2.44306,-54.708328,
3449741,Santiago,BR,-29.191669,-54.867222,
3449720,Santo Amaro,BR,-12.54667,-38.711941,
3449711,Santo Amaro da Imperatriz,BR,-27.688061,-48.77861,
3449707,Santo Anastacio,BR,-21.838329,-51.610279,
3449701,Santo Andre,BR,-23.663891,-46.53833,
3449696,Santo Angelo,BR,-28.29917,-54.263062,
3449529,Santo Antonio da Platina,BR,-23.295,-50.077221,
3449521,Santo Antonio de Jesus,BR,-12.96889,-39.261391,
3449519,Santo Antonio de Padua,BR,-21.53944,-42.180279,
3449518,Santo Antonio de Posse,BR,-22.60611,-46.919441,
3449516,Santo Antonio do Amparo,BR,-20.94639,-44.918892,
3449500,Santo Antonio do Monte,BR,-20.087219,-45.29361,
3449467,Santo Estevao,BR,-12.43028,-39.251389,
3449433,Santos,BR,-23.960831,-46.333611,
3449427,Santos Dumont,BR,-21.456671,-43.552502,
3388991,Sao Bento,BR,-6.28333,-37.75,
3389006,Sao Bento,BR,-2.69583,-44.821388,
3449350,Sao Bento do Sul,BR,-26.25028,-49.378609,
3449344,Sao Bernardo do Campo,BR,-23.69389,-46.564999,
3449340,Sao Borja,BR,-28.660561,-56.00444,
3449324,Sao Caetano do Sul,BR,-23.62306,-46.551109,
3449319,Sao Carlos,BR,-22.0175,-47.890831,
3449310,Sao Cristovao,BR,-11.01472,-37.20639,
3388868,Sao Domingos do Maranhao,BR,-5.57583,-44.385281,
3388847,Sao Felix do Xingu,BR,-6.64472,-51.994999,
3449195,Sao Fidelis,BR,-21.646111,-41.746941,
3449176,Sao Francisco,BR,-15.94861,-44.864441,
3449116,Sao Francisco do Conde,BR,-12.6275,-38.68,
3449112,Sao Francisco do Sul,BR,-26.24333,-48.638062,
3449099,Sao Gabriel,BR,-30.33639,-54.32,
3662342,Sao Gabriel da Cachoeira,BR,-0.13028,-67.089172,
3388714,Sao Goncalo do Amarante,BR,-3.60722,-38.96833,
3449056,Sao Goncalo do Sapucai,BR,-21.89222,-45.59528,
3449053,Sao Gotardo,BR,-19.31111,-46.048889,
3449045,Sao Jeronimo,BR,-29.959169,-51.722221,
3448903,Sao Joao da Barra,BR,-21.64028,-41.051109,
3448902,Sao Joao da Boa Vista,BR,-21.96917,-46.798061,
3448877,Sao Joao de Meriti,BR,-22.80389,-43.372219,
3448879,Sao Joao del Rei,BR,-21.135559,-44.261669,
3386567,Sao Joao dos Inhamuns,BR,-6,-40.283329,
3388615,Sao Joao dos Patos,BR,-6.495,-43.702221,
3448846,Sao Joao Nepomuceno,BR,-21.540001,-43.010559,
3448828,Sao Joaquim,BR,-28.29389,-49.931671,
3448825,Sao Joaquim da Barra,BR,-20.58139,-47.854721,
3448742,Sao Jose,BR,-28.23333,-49.166672,
3388443,Sao Jose de Mipibu,BR,-6.07472,-35.237782,
3388441,Sao Jose de Ribamar,BR,-2.56194,-44.054169,
3388435,Sao Jose do Egito,BR,-7.47889,-37.274441,
3448640,Sao Jose do Rio Pardo,BR,-21.59556,-46.888611,
3448639,Sao Jose do Rio Preto,BR,-20.819719,-49.37944,
3448636,Sao Jose dos Campos,BR,-23.17944,-45.88694,
3448632,Sao Jose dos Pinhais,BR,-25.534719,-49.20639,
3448622,Sao Leopoldo,BR,-29.760281,-51.147221,
3448616,Sao Lourenco,BR,-22.11639,-45.05444,
3388376,Sao Lourenco da Mata,BR,-8.00222,-35.01833,
3448596,Sao Lourenco do Sul,BR,-31.36528,-51.978329,
3388368,Sao Luis,BR,-2.52972,-44.30278,
3448558,Sao Luis de Montes Belos,BR,-16.525,-50.372219,
3388341,Sao Luis do Quitunde,BR,-9.31833,-35.561111,
3448552,Sao Luiz Gonzaga,BR,-28.408331,-54.960831,
3448545,Sao Manuel,BR,-22.73111,-48.57056,
3448533,Sao Marcos,BR,-28.971109,-51.068062,
3448519,Sao Mateus,BR,-18.71611,-39.858891,
3388318,Sao Mateus do Maranhao,BR,-4.04167,-44.474998,
3448502,Sao Mateus do Sul,BR,-25.87417,-50.382778,
3448455,Sao Miguel do Araguaia,BR,-13.275,-50.162781,
3388270,Sao Miguel do Guama,BR,-1.62667,-47.48333,
3448453,Sao Miguel do Iguacu,BR,-25.348061,-54.237782,
3388269,Sao Miguel dos Campos,BR,-9.78111,-36.093609,
3448439,Sao Paulo,BR,-23.547501,-46.636108,
3448403,Sao Pedro,BR,-22.548611,-47.913891,
3448351,Sao Pedro da Aldeia,BR,-22.83917,-42.102779,
3388145,Sao Raimundo Nonato,BR,-9.01528,-42.69944,
3448300,Sao Roque,BR,-23.529169,-47.135281,
3448257,Sao Sebastiao,BR,-23.76,-45.409721,
3448227,Sao Sebastiao do Cai,BR,-29.58667,-51.375561,
3448221,Sao Sebastiao do Paraiso,BR,-20.916941,-46.99139,
3448219,Sao Sebastiao do Passe,BR,-12.5125,-38.495281,
3448207,Sao Sepe,BR,-30.160561,-53.565281,
3448136,Sao Vicente,BR,-23.96306,-46.391941,
3448063,Sapiranga,BR,-29.63806,-51.006939,
3448031,Sapucaia,BR,-29.83333,-51.150002,
3448011,Saquarema,BR,-22.92,-42.510281,
3447997,Sarandi,BR,-27.94389,-52.923061,
3447998,Sarandi,BR,-23.443609,-51.87389,
3447969,Sarzedo,BR,-20.03528,-44.144718,
3387987,Satuba,BR,-9.56333,-35.82444,
3447961,Saubara,BR,-12.7375,-38.768608,
3447929,Schroeder,BR,-26.4125,-49.073059,
3447928,Seabra,BR,-12.41861,-41.770279,
3662155,Sena Madureira,BR,-9.06556,-68.656937,
3447854,Senador Canedo,BR,-16.708059,-49.09306,
3387926,Senador Pompeu,BR,-5.58806,-39.37167,
3447839,Senhor do Bonfim,BR,-10.46139,-40.189442,
3447785,Seropedica,BR,-22.743891,-43.7075,
3447779,Serra,BR,-20.128611,-40.307781,
3447718,Serra Negra,BR,-22.612221,-46.700562,
3387786,Serra Talhada,BR,-7.99194,-38.298328,
3447720,Serrana,BR,-21.21139,-47.595558,
3447690,Serrinha,BR,-11.66417,-39.0075,
3387663,Sertania,BR,-8.07361,-37.264439,
3447651,Sertaozinho,BR,-21.137779,-47.99028,
3447624,Sete Lagoas,BR,-19.46583,-44.24667,
3447597,Sidrolandia,BR,-20.93194,-54.961391,
3447591,Silva Jardim,BR,-22.650829,-42.39167,
3447562,Simao Dias,BR,-10.73833,-37.811111,
6318694,Simoes Filho,BR,-12.78444,-38.403889,
3387604,Sirinhaem,BR,-8.59083,-35.116112,
3447473,Sobradinho,BR,-12.83333,-39.099998,
3387296,Sobral,BR,-3.68611,-40.34972,
3447437,Socorro,BR,-22.591391,-46.528889,
3387266,Solanea,BR,-6.755,-35.540001,
3447423,Soledade,BR,-28.818331,-52.510281,
3447399,Sorocaba,BR,-23.501671,-47.458061,
3387204,Soure,BR,-0.71667,-48.523331,
3387202,Sousa,BR,-6.75917,-38.228062,
3447259,Sumare,BR,-22.821939,-47.266941,
3387115,Surubim,BR,-7.83306,-35.754719,
3447212,Suzano,BR,-23.5425,-46.310829,
3662075,Tabatinga,BR,-4.2525,-69.938057,
3387082,Tabira,BR,-7.59083,-37.53944,
3447186,Taboao da Serra,BR,-23.62611,-46.791672,
3447059,Taiobeiras,BR,-15.80778,-42.233059,
3386931,Tamandare,BR,-8.75972,-35.104721,
3447005,Tambau,BR,-21.705,-47.274441,
3446979,Tanabi,BR,-20.62639,-49.64917,
3446974,Tangua,BR,-22.73028,-42.714169,
3446880,Tapes,BR,-30.67333,-51.395828,
3446866,Tapiramuta,BR,-11.84722,-40.791389,
3446847,Taquara,BR,-29.65056,-50.78056,
3446783,Taquari,BR,-29.799721,-51.864441,
3446753,Taquaritinga,BR,-21.406111,-48.504719,
3446752,Taquarituba,BR,-23.53306,-49.244438,
3661980,Tarauaca,BR,-8.16139,-70.765556,
3446692,Tatui,BR,-23.35556,-47.856941,
3446682,Taubate,BR,-23.02639,-45.555279,
3661944,Tefe,BR,-3.35417,-64.711388,
3446652,Telemaco Borba,BR,-24.323891,-50.615559,
3446625,Teodoro Sampaio,BR,-22.532499,-52.1675,
3446621,Teofilo Otoni,BR,-17.8575,-41.50528,
3386496,Teresina,BR,-5.08917,-42.801941,
3446606,Teresopolis,BR,-22.41222,-42.965561,
3446556,Teutonia,BR,-29.448059,-51.806389,
3386449,Tiangua,BR,-3.73222,-40.991669,
3446539,Tiete,BR,-23.10194,-47.714722,
3446500,Tijucas,BR,-27.24139,-48.63361,
3386396,Timbauba,BR,-7.50528,-35.318329,
3386372,Timbiras,BR,-4.25528,-43.940559,
3446465,Timbo,BR,-26.82333,-49.271671,
3386361,Timon,BR,-5.09417,-42.83667,
3446445,Timoteo,BR,-19.5825,-42.64444,
3446400,Tobias Barreto,BR,-11.18389,-37.998329,
3446370,Toledo,BR,-24.71361,-53.743061,
3386279,Tome Acu,BR,-2.41889,-48.152222,
3386264,Toritama,BR,-8.00667,-36.056671,
3446295,Torres,BR,-29.335279,-49.72694,
3386177,Trairi,BR,-3.27778,-39.26889,
3446232,Tramandai,BR,-29.98472,-50.13361,
3446194,Tremembe,BR,-22.95833,-45.549438,
3446138,Tres Coracoes,BR,-21.696939,-45.25333,
3446137,Tres Coroas,BR,-29.516939,-50.777779,
3446130,Tres de Maio,BR,-27.773331,-54.240002,
3446098,Tres Lagoas,BR,-20.75111,-51.678329,
3446087,Tres Passos,BR,-27.455561,-53.931938,
3446077,Tres Pontas,BR,-21.366671,-45.512501,
3446065,Tres Rios,BR,-22.116671,-43.209171,
3386042,Trindade,BR,-7.76194,-40.26778,
3446038,Trindade,BR,-16.649441,-49.488892,
3445993,Tubarao,BR,-28.466669,-49.006939,
3445983,Tucano,BR,-10.96306,-38.786671,
3385980,Tucuma,BR,-0.18333,-50.049999,
3385935,Tucurui,BR,-3.76611,-49.672501,
3385922,Tuntum,BR,-5.25806,-44.648891,
3445942,Tupa,BR,-21.934719,-50.513611,
3445941,Tupaciguara,BR,-18.59222,-48.705002,
3445939,Tupancireta,BR,-29.080561,-53.835831,
3445859,Uba,BR,-21.120001,-42.94278,
3445853,Ubaitaba,BR,-14.3125,-39.32333,
3445849,Ubata,BR,-14.21389,-39.522781,
3445847,Ubatuba,BR,-23.433889,-45.07111,
3445839,Uberaba,BR,-19.748329,-47.931938,
3445831,Uberlandia,BR,-18.91861,-48.277222,
3445782,Umuarama,BR,-23.76639,-53.325001,
3445781,Una,BR,-15.29333,-39.075279,
3445764,Unai,BR,-16.3575,-46.906109,
3385745,Uniao,BR,-4.58583,-42.86417,
3445746,Uniao da Vitoria,BR,-26.23,-51.086391,
3385742,Uniao dos Palmares,BR,-9.16278,-36.03194,
3445713,Uruacu,BR,-14.52472,-49.140831,
3445690,Urucuca,BR,-14.59306,-39.284439,
3445679,Uruguaiana,BR,-29.754721,-57.088329,
3445630,Vacaria,BR,-28.51222,-50.933891,
3445596,Valenca,BR,-22.24556,-43.700279,
3445597,Valenca,BR,-13.37028,-39.073059,
3385592,Valenca do Piaui,BR,-6.4075,-41.74556,
3445578,Valinhos,BR,-22.97056,-46.995831,
3445575,Valparaiso,BR,-21.227779,-50.868328,
3385538,Vargem Grande,BR,-3.54306,-43.915829,
3445500,Vargem Grande do Sul,BR,-21.83222,-46.893608,
3445487,Varginha,BR,-21.55139,-45.430279,
3385504,Varjota,BR,-4.19444,-40.476669,
3385467,Varzea Alegre,BR,-5.35,-40.383331,
3445459,Varzea da Palma,BR,-17.598061,-44.730831,
3445451,Varzea Grande,BR,-15.64667,-56.1325,
3445446,Varzea Paulista,BR,-23.21139,-46.828331,
3445433,Vassouras,BR,-22.403891,-43.662498,
3445418,Vazante,BR,-17.98694,-46.90778,
3445350,Venancio Aires,BR,-29.60639,-52.19194,
3445307,Vera Cruz,BR,-12.63333,-41.033329,
3445299,Veranopolis,BR,-28.93611,-51.549438,
3445162,Vespasiano,BR,-19.69194,-43.923328,
3445156,Viamao,BR,-30.08111,-51.023331,
3385122,Viana,BR,-3.22028,-45.003609,
3445153,Viana,BR,-20.39028,-40.496109,
3385109,Vicosa,BR,-9.37139,-36.240829,
3445133,Vicosa,BR,-20.753889,-42.881939,
3385106,Vicosa do Ceara,BR,-3.56222,-41.09222,
3445126,Videira,BR,-27.008329,-51.151669,
3385088,Vigia,BR,-0.85833,-48.14167,
3445026,Vila Velha,BR,-20.32972,-40.2925,
3924679,Vilhena,BR,-12.74056,-60.145828,
3445014,Vinhedo,BR,-23.02972,-46.975281,
3444997,Viradouro,BR,-20.87306,-48.29694,
3444969,Visconde do Rio Branco,BR,-21.010281,-42.840561,
3385022,Viseu,BR,-1.19667,-46.139999,
3444924,Vitoria,BR,-20.319441,-40.33778,
3444914,Vitoria da Conquista,BR,-14.86611,-40.839439,
3384987,Vitoria de Santo Antao,BR,-8.11806,-35.291389,
3384986,Vitoria do Mearim,BR,-3.46222,-44.87056,
3444876,Volta Redonda,BR,-22.52306,-44.104172,
3444866,Votorantim,BR,-23.546671,-47.437778,
3444864,Votuporanga,BR,-20.422779,-49.972778,
3445348,Wenceslau Braz,BR,-23.87389,-49.80278,
3444848,Xanxere,BR,-26.87694,-52.404171,
3444823,Xique Xique,BR,-10.82167,-42.73111,
3572375,Freeport,BS,26.533331,-78.699997,
3571971,Lucaya,BS,26.533331,-78.666672,
3571824,Nassau,BS,25.058229,-77.343063,
1252416,Thimphu,BT,27.466089,89.641907,
933778,Francistown,BW,-21.16995,27.507879,
933773,Gaborone,BW,-24.65451,25.90859,
933719,Janeng,BW,-25.41667,25.549999,
933685,Kanye,BW,-24.966749,25.332741,
933535,Letlhakane,BW,-21.41667,25.58333,
933521,Lobatse,BW,-25.216669,25.66667,
933471,Mahalapye,BW,-23.104071,26.814211,
933366,Maun,BW,-19.98333,23.41667,
933340,Mochudi,BW,-24.41667,26.15,
933331,Mogoditshane,BW,-24.62694,25.865561,
933305,Molepolole,BW,-24.40659,25.495081,
933271,Mosopa,BW,-24.771799,25.42156,
933182,Palapye,BW,-22.546049,27.125071,
933141,Ramotswa,BW,-24.87158,25.86989,
933099,Selebi-Phikwe,BW,-21.979031,27.849831,
933088,Serowe,BW,-22.383329,26.716669,
933018,Thamaga,BW,-24.670139,25.539749,
933000,Tonota,BW,-21.48333,27.48333,
624034,Asipovichy,BY,53.293331,28.642221,
630468,Babruysk,BY,53.150002,29.233334,
630429,Baranavichy,BY,53.132702,26.013901,
629634,Brest,BY,52.099998,23.700001,
629454,Byaroza,BY,52.531399,24.9786,
629447,Bykhaw,BY,53.519348,30.246929,
629018,Dobrush,BY,52.408901,31.3237,
628634,Dzyarzhynsk,BY,53.683201,27.138,
627908,Hlybokaye,BY,55.138229,27.687929,
627907,Homyel,BY,52.434502,30.975401,
630376,Horad Barysaw,BY,54.231232,28.50485,
618800,Horad Zhodzina,BY,54.098331,28.3325,
627905,Horki,BY,54.286098,30.98424,
627904,Hrodna,BY,53.6884,23.8258,
627800,Ivatsevichy,BY,52.709,25.340099,
627751,Kalinkavichy,BY,52.132301,29.325701,
627083,Kalodzishchy,BY,53.944,27.782301,
627145,Kobryn,BY,52.213799,24.3564,
626450,Krychaw,BY,53.694481,31.70994,
626081,Lida,BY,53.883331,25.299721,
625818,Luninyets,BY,52.2472,26.804701,
625743,Lyepyel,BY,54.881432,28.69323,
625665,Mahilyow,BY,53.913891,30.33639,
625625,Maladzyechna,BY,54.320518,26.864361,
625409,Marina Horka,BY,53.508999,28.146999,
625367,Masty,BY,53.412201,24.5387,
625324,Mazyr,BY,52.0495,29.2456,
625144,Minsk,BY,53.900002,27.566668,
624785,Navahrudak,BY,53.599998,25.833332,
624784,Navapolatsk,BY,55.536282,28.642441,
624400,Novoye Medvezhino,BY,53.883331,27.450001,
624079,Orsha,BY,54.515278,30.405277,
623760,Pastavy,BY,55.11676,26.83263,
623549,Pinsk,BY,52.122898,26.0951,
623317,Polatsk,BY,55.48592,28.77556,
622997,Pruzhany,BY,52.556667,24.464443,
622739,Rahachow,BY,53.093399,30.0495,
622794,Rechytsa,BY,52.361698,30.3916,
622428,Salihorsk,BY,52.787601,27.5415,
622113,Shchuchin,BY,53.601398,24.7465,
621754,Slonim,BY,53.086666,25.321943,
621741,Slutsk,BY,53.027401,27.5597,
621713,Smarhon,BY,54.479061,26.3934,
621266,Stowbtsy,BY,53.4785,26.743401,
621074,Svyetlahorsk,BY,52.6329,29.738899,
620391,Vawkavysk,BY,53.156101,24.4513,
620181,Vilyeyka,BY,54.489601,26.90624,
620127,Vitsyebsk,BY,55.190479,30.2033,
618806,Zhlobin,BY,52.892601,30.024,
3582677,Belize City,BZ,17.499519,-88.197563,
3582672,Belmopan,BZ,17.25,-88.76667,
3581514,Orange Walk,BZ,18.08124,-88.563278,
3581194,San Ignacio,BZ,17.156111,-89.071388,
5881791,Abbotsford,CA,49.05798,-122.252571,
5882799,Airdrie,CA,51.30011,-114.035278,
5882873,Ajax,CA,43.850121,-79.032883,
5884083,Alma,CA,48.550091,-71.649101,
5884588,Amos,CA,48.566879,-78.116241,
5889745,Baie-Comeau,CA,49.216789,-68.148941,
5894171,Barrie,CA,44.400108,-79.666344,
5895650,Beaconsfield,CA,45.433411,-73.86586,
5897885,Belleville,CA,44.178761,-77.370529,
5898138,Beloeil,CA,45.56678,-73.19915,
5903510,Blainville,CA,45.666779,-73.882492,
5905132,Boisbriand,CA,45.616779,-73.832489,
5906267,Boucherville,CA,45.591042,-73.43605,
5907180,Bradford West Gwillimbury,CA,44.11681,-79.616333,
5907364,Brampton,CA,43.683411,-79.766327,
5907896,Brandon,CA,49.84692,-99.953056,
5907983,Brant,CA,43.1334,-80.34967,
5907990,Brantford,CA,43.1334,-80.266357,
5909294,Brockville,CA,44.583408,-75.68264,
5909629,Brossard,CA,45.450081,-73.465828,
5911592,Burlington,CA,43.386211,-79.837128,
5911606,Burnaby,CA,49.266361,-122.952629,
5913490,Calgary,CA,51.05011,-114.085289,
5913695,Cambridge,CA,43.3601,-80.312691,
5914132,Campbell River,CA,50.016338,-125.244591,
5914653,Camrose,CA,53.016842,-112.835251,
5914826,Candiac,CA,45.383381,-73.515869,
5919566,Chambly,CA,45.450081,-73.282463,
5920288,Charlottetown,CA,46.235249,-63.126709,
5920433,Chateauguay,CA,45.383381,-73.749191,
5920450,Chatham-Kent,CA,42.400089,-82.183098,
5921357,Chilliwack,CA,49.174679,-121.944267,
5923101,Clarence-Rockland,CA,45.550098,-75.291008,
5924579,Cobourg,CA,43.95977,-78.165154,
5924618,Cochrane,CA,51.183411,-114.468712,
5925975,Collingwood,CA,44.483398,-80.216377,
5926511,Conception Bay South,CA,47.499889,-52.998058,
5927689,Coquitlam,CA,49.28297,-122.752617,
5927969,Corner Brook,CA,48.966709,-57.948399,
5928065,Cornwall,CA,45.018089,-74.728149,
5928488,Cote-Saint-Luc,CA,45.465359,-73.665848,
5930890,Courtenay,CA,49.686569,-124.993599,
5931800,Cranbrook,CA,49.499908,-115.768791,
5935277,Dartmouth,CA,44.671341,-63.57719,
5937615,Delta,CA,49.14399,-122.906799,
5938513,Deux-Montagnes,CA,45.53455,-73.90168,
5939219,Dieppe,CA,46.078442,-64.687347,
5940956,Dollard-Des Ormeaux,CA,45.494518,-73.824188,
5941925,Dorval,CA,45.4473,-73.753349,
5942845,Drummondville,CA,45.883362,-72.482407,
5943865,Duncan,CA,48.782928,-123.70266,
5946768,Edmonton,CA,53.55014,-113.468712,
5950267,Etobicoke,CA,43.654209,-79.567108,
5955815,Fort Erie,CA,42.90012,-78.932861,
5955895,Fort McMurray,CA,56.726761,-111.381027,
5955960,Fort St. John,CA,56.249882,-120.852921,
5957776,Fredericton,CA,45.945412,-66.665581,
5959974,Gatineau,CA,45.47723,-75.701637,
5961564,Glace Bay,CA,46.196949,-59.956982,
5964215,Granby,CA,45.400082,-72.73243,
5964347,Grande Prairie,CA,55.166672,-118.802711,
5965812,Greater Napanee,CA,44.250118,-76.94944,
5964700,Greater Sudbury,CA,46.490002,-80.990013,
5967629,Guelph,CA,43.550098,-80.249672,
5969093,Haldimand County,CA,42.98341,-79.866333,
5969785,Hamilton,CA,43.23341,-79.949638,
5978765,Huntsville,CA,45.333408,-79.216316,
5987650,Joliette,CA,46.016769,-73.44915,
5989045,Kamloops,CA,50.666481,-120.319199,
5989818,Kawartha Lakes,CA,44.58342,-78.832878,
5990579,Kelowna,CA,49.883072,-119.48568,
5991056,Kenora,CA,49.816711,-94.433731,
5991370,Keswick,CA,44.250111,-79.466316,
5992500,Kingston,CA,44.229759,-76.48098,
5992830,Kirkland,CA,45.450081,-73.86586,
5992996,Kitchener,CA,43.425369,-80.5112,
6049863,La Prairie,CA,45.416779,-73.499168,
6049388,Langford,CA,48.449631,-123.502609,
6049429,Langley,CA,49.09967,-122.652603,
6049430,Langley,CA,49.08297,-122.585892,
6050263,LAssomption,CA,45.823181,-73.429398,
6050610,Laval,CA,45.56995,-73.692001,
6051123,Leamington,CA,42.054901,-82.606201,
6051562,Leduc,CA,53.266819,-113.55201,
6053154,Lethbridge,CA,49.699989,-112.818558,
6058024,Lloydminster,CA,53.283459,-110.001572,
6058560,London,CA,42.983391,-81.23304,
6059891,Longueuil,CA,45.531212,-73.518059,
6064180,Magog,CA,45.266781,-72.149094,
6065686,Maple Ridge,CA,49.219391,-122.601929,
6066513,Markham,CA,43.866821,-79.266296,
6067494,Mascouche,CA,45.749649,-73.599564,
6071618,Medicine Hat,CA,50.05006,-110.668343,
6073363,Midland,CA,44.750099,-79.882957,
6075061,Mirabel,CA,45.650082,-74.082512,
6075081,Miramichi,CA,47.004311,-65.465439,
6075293,Mission,CA,49.13377,-122.3144,
6075357,Mississauga,CA,43.578899,-79.658302,
6076211,Moncton,CA,46.11594,-64.801857,
6077315,Mont-Royal,CA,45.51675,-73.649178,
6077243,Montreal,CA,45.508839,-73.587807,
6078112,Moose Jaw,CA,50.400051,-105.534447,
6082231,Mount Pearl,CA,47.51659,-52.781349,
6085772,Nanaimo,CA,49.16634,-123.936012,
6087579,New Glasgow,CA,45.583439,-62.648628,
6087844,New Westminster,CA,49.206779,-122.910919,
6087701,Newmarket,CA,44.05011,-79.466309,
6087892,Niagara Falls,CA,43.100121,-79.066269,
6089125,Norfolk County,CA,42.833401,-80.382973,
6089404,North Battleford,CA,52.78344,-108.284653,
6089426,North Bay,CA,46.316799,-79.466331,
6089661,North Cowichan,CA,48.841331,-123.685959,
6090785,North Vancouver,CA,49.31636,-123.069344,
6091104,North York,CA,43.766811,-79.416298,
6092122,Oakville,CA,43.450111,-79.682922,
6094201,Orangeville,CA,43.916801,-80.09967,
6094325,Orillia,CA,44.608681,-79.420677,
6094578,Oshawa,CA,43.90012,-78.849571,
6094817,Ottawa,CA,45.411171,-75.69812,
6095645,Owen Sound,CA,44.567169,-80.943489,
6098642,Parksville,CA,49.31633,-124.31945,
6100832,Pembroke,CA,45.816811,-77.116158,
6101141,Penticton,CA,49.480621,-119.585838,
6101645,Peterborough,CA,44.300121,-78.316231,
6104111,Pickering,CA,43.90012,-79.132889,
6105815,Pitt Meadows,CA,49.221191,-122.689651,
6107325,Pointe-Claire,CA,45.448681,-73.816689,
6111632,Port Alberni,CA,49.241329,-124.802803,
6111704,Port Colborne,CA,42.90012,-79.23288,
6111962,Port Moody,CA,49.28297,-122.852631,
6113335,Prince Albert,CA,53.200081,-105.767723,
6113355,Prince Edward,CA,44.000118,-77.249458,
6113365,Prince George,CA,53.916599,-122.753014,
6115355,Quinte West,CA,44.183418,-77.566177,
6118158,Red Deer,CA,52.266819,-113.802002,
6119109,Regina,CA,50.450081,-104.617798,
6119518,Repentigny,CA,45.742222,-73.450081,
6122085,Richmond,CA,49.170029,-123.136833,
6122091,Richmond Hill,CA,43.871109,-79.437248,
6128577,Rouyn-Noranda,CA,48.239849,-79.028778,
6137270,Saguenay,CA,48.416752,-71.065727,
6138517,Saint John,CA,45.272709,-66.067657,
6137489,Saint-Basile-le-Grand,CA,45.533379,-73.282463,
6137540,Saint-Bruno-de-Montarville,CA,45.533409,-73.349159,
6137633,Saint-Constant,CA,45.366779,-73.56588,
6138175,Saint-Eustache,CA,45.564999,-73.90554,
6138374,Saint-Hyacinthe,CA,45.616779,-72.949142,
6138495,Saint-Jean-sur-Richelieu,CA,45.31678,-73.265862,
6138501,Saint-Jerome,CA,45.780361,-74.003647,
6138599,Saint-Lambert,CA,48.952721,-79.459297,
6138610,Saint-Laurent,CA,45.50008,-73.665848,
6138617,Saint-Lazare,CA,45.400082,-74.132561,
6137781,Sainte-Catherine,CA,46.318359,-72.566322,
6137941,Sainte-Julie,CA,45.583382,-73.332458,
6138121,Sainte-Therese,CA,45.639221,-73.827568,
6139289,Salaberry-de-Valleyfield,CA,45.25008,-74.13253,
6139416,Salmon Arm,CA,50.699799,-119.302368,
6141190,Sarnia,CA,42.978661,-82.404068,
6141256,Saskatoon,CA,52.116791,-106.634521,
6141439,Sault Ste. Marie,CA,46.516769,-84.333252,
6144312,Sept-Iles,CA,50.200111,-66.38208,
6145489,Shawinigan,CA,46.56675,-72.74913,
6146143,Sherbrooke,CA,45.400082,-71.899078,
6146279,Sherwood Park,CA,53.516842,-113.318703,
6151352,Sorel-Tracy,CA,46.03336,-73.115852,
6154383,Spruce Grove,CA,53.53344,-113.918739,
6155033,St. Albert,CA,53.633438,-113.63533,
6155721,St. Catharines,CA,43.166809,-79.24958,
6158357,St. Thomas,CA,42.773609,-81.180382,
6157977,Stratford,CA,43.366791,-80.949722,
6159905,Surrey,CA,49.10635,-122.825089,
